Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Care instructions (product.metafields.shopify.care-instructions),Carry options (product.metafields.shopify.carry-options),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Headwear features (product.metafields.shopify.headwear-features),Neckline (product.metafields.shopify.neckline),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
ehs-cross-country-3a-state-champs,,,,,,,,,Light Heathered Grey,,,Youth M,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_LightGrey.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,Light Heathered Grey,,,Youth L,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_LightGrey.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,Light Heathered Grey,,,Youth XL,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_LightGrey.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,Grey Frost,,,XS,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_HeatheredCharcoal.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,Grey Frost,,,S,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_HeatheredCharcoal.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,Grey Frost,,,M,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_HeatheredCharcoal.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,Grey Frost,,,L,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_HeatheredCharcoal.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,Grey Frost,,,XL,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_HeatheredCharcoal.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,Grey Frost,,,2XL,,,,,,127.5728540625,,0,deny,manual,33.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_HeatheredCharcoal.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,Grey Frost,,,3XL,,,,,,127.5728540625,,0,deny,manual,33.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_HeatheredCharcoal.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,Grey Frost,,,4XL,,,,,,127.5728540625,,0,deny,manual,33.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_HeatheredCharcoal.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,Grey Frost,,,Youth S,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_HeatheredCharcoal.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,Grey Frost,,,Youth M,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_HeatheredCharcoal.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,Grey Frost,,,Youth L,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_HeatheredCharcoal.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,Grey Frost,,,Youth XL,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_HeatheredCharcoal.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,White,,,XS,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_White.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,White,,,S,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_White.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,White,,,M,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_White.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,White,,,L,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_White.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,White,,,XL,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_White.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,White,,,2XL,,,,,,127.5728540625,,0,deny,manual,33.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_White.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,White,,,3XL,,,,,,127.5728540625,,0,deny,manual,33.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_White.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,White,,,4XL,,,,,,127.5728540625,,0,deny,manual,33.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_White.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,White,,,Youth S,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_White.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,White,,,Youth M,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_White.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,White,,,Youth L,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_White.jpg?v=1763402675,oz,,,
ehs-cross-country-3a-state-champs,,,,,,,,,White,,,Youth XL,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Crewneck_White.jpg?v=1763402675,oz,,,
ehs-cross-country-state-champs-1,EHS Cross Country State Champs,"<p><strong>Please be aware, your items will not be printed until the ""store"" closes. So, it may take longer than you anticipated to get your products. However, we promise to get them to you as quickly as possible. Thanks for your patience!! Your order will NOT be shipped. It will be delivered to the team.</strong></p>
<h1 class=""serif mar-b-20"">District<sup>®</sup><span> </span>V.I.T.<sup>™</sup><span> </span>Fleece Crew - DT6104</h1>
<p>Printed on our ""house"" District Brand Hoodie.</p>
<div>This soft fleece is everything and more at an unbeatable value.  </div>
<ul>
<li><span><span>8.3-ounce, 65/35 ring spun cotton/polyester</span></span></li>
<li><span><span>100% ring spun cotton face (Solids)</span></span></li>
<li><span><span>60/40 ring spun cotton/polyester (Heathers and Royal Frost)</span></span></li>
<li><span><span>Tear-away label</span></span></li>
<li><span><span>Dyed-to-match twill back neck tape</span></span></li>
<li><span><span>1x1 rib knit collar, cuffs and hem</span></span></li>
<li>
<span><span>Side seamed</span></span><br>
</li>
</ul>","White Space Design, LLC",Apparel & Accessories > Clothing > Clothing Tops > Hoodies,Crewneck Sweatshirt,"",false,Color,Black,,Size,XS,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Black.jpg?v=1763402502,1,"",false,,,,,adults,,,,,,,gray; red,triblend; polyester; rayon,,crew,,,,short,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Black.jpg?v=1763402502,oz,,,archived
ehs-cross-country-state-champs-1,,,,,,,,,Black,,,S,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Heathered_Charcoal.jpg?v=1763402502,2,"",,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Black.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Black,,,M,,,,,,127.5728540625,,-1,deny,manual,31.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_LightHeatheredGrey.jpg?v=1763402502,3,"",,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Black.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Black,,,L,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Tee_Black_back.jpg?v=1763412393,4,"",,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Black.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Black,,,XL,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/State_Champs_Back_1.jpg?v=1763412393,5,"",,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Black.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Black,,,2XL,,,,,,127.5728540625,,0,deny,manual,33.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/DT6104Y_District_Youth_Crew.jpg?v=1763586966,6,"",,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Black.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Black,,,3XL,,,,,,127.5728540625,,0,deny,manual,33.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/DT6104_District_Adult_Crew.jpg?v=1763586966,7,"",,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Black.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Black,,,4XL,,,,,,127.5728540625,,0,deny,manual,33.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Black.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Black,,,Youth S,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Black.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Black,,,Youth M,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Black.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Black,,,Youth L,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Black.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Black,,,Youth XL,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Black.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Light Heathered Grey,,,XS,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_LightHeatheredGrey.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Light Heathered Grey,,,S,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_LightHeatheredGrey.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Light Heathered Grey,,,M,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_LightHeatheredGrey.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Light Heathered Grey,,,L,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_LightHeatheredGrey.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Light Heathered Grey,,,XL,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_LightHeatheredGrey.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Light Heathered Grey,,,2XL,,,,,,127.5728540625,,0,deny,manual,33.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_LightHeatheredGrey.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Light Heathered Grey,,,3XL,,,,,,127.5728540625,,0,deny,manual,33.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_LightHeatheredGrey.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Light Heathered Grey,,,4XL,,,,,,127.5728540625,,0,deny,manual,33.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_LightHeatheredGrey.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Light Heathered Grey,,,Youth S,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_LightHeatheredGrey.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Light Heathered Grey,,,Youth M,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_LightHeatheredGrey.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Light Heathered Grey,,,Youth L,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_LightHeatheredGrey.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Light Heathered Grey,,,Youth XL,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_LightHeatheredGrey.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Grey Frost,,,XS,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Heathered_Charcoal.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Grey Frost,,,S,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Heathered_Charcoal.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Grey Frost,,,M,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Heathered_Charcoal.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Grey Frost,,,L,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Heathered_Charcoal.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Grey Frost,,,XL,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Heathered_Charcoal.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Grey Frost,,,2XL,,,,,,127.5728540625,,0,deny,manual,33.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Heathered_Charcoal.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Grey Frost,,,3XL,,,,,,127.5728540625,,0,deny,manual,33.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Heathered_Charcoal.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Grey Frost,,,4XL,,,,,,127.5728540625,,0,deny,manual,33.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Heathered_Charcoal.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Grey Frost,,,Youth S,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Heathered_Charcoal.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Grey Frost,,,Youth M,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Heathered_Charcoal.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Grey Frost,,,Youth L,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Heathered_Charcoal.jpg?v=1763402502,oz,,,
ehs-cross-country-state-champs-1,,,,,,,,,Grey Frost,,,Youth XL,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/XC_Champs_Crew_Heathered_Charcoal.jpg?v=1763402502,oz,,,
ehs-cross-country-3a-state-champs-copy,EHS Cross Country 3A State Champs,"<p><strong>Please be aware, your items will not be printed until the ""store"" closes. So, it may take longer than you anticipated to get your products. However, we promise to get them to you as quickly as possible. Thanks for your patience!! Your order will NOT be shipped. It will be delivered to the team.</strong></p>
<h1 class=""serif mar-b-20"">District<sup>®</sup><span> </span>V.I.T.<sup>™</sup><span> </span>Fleece Hoodie - DT6100</h1>
<p>Printed on our ""house"" District Brand Hoodie.</p>
<div>This soft fleece is everything and more at an unbeatable value.  </div>
<ul>
<li>8.3-ounce, 65/35 ring spun cotton/polyester</li>
<li>100% ring spun cotton face (Solids, Grey Frost, Light Heather Grey)</li>
<li>60/40 ring spun cotton/ polyester (Heathers and Frosts)</li>
<li>Jersey-lined, two-piece hood</li>
<li>Dyed-to-match drawcords with aluminum grommets </li>
<li>Shoulder to shoulder back neck tape</li>
<li>Side seamed</li>
<li>1x1 rib knit cuffs and hem</li>
<li>Tear-away label</li>
</ul>
<h1 class=""serif"">Gildan<sup>®</sup><span> </span>Youth Heavy Blend™ Hooded Sweatshirt</h1>
<h4>Product Description</h4>
<div id=""product-description"">
<ul>
<li>8-ounce, 50/50 cotton/poly</li>
<li>Double-needle stitching at waistband and cuffs</li>
<li>Double-lined hood</li>
<li>No drawcord at hood</li>
<li>1x1 rib knit cuffs and waistband with spandex</li>
<li>Front pouch pocket</li>
<li>Recycled, high-performing black tear-away label</li>
</ul>
</div>
<p> </p>","White Space Design, LLC",Apparel & Accessories > Clothing > Clothing Tops > Hoodies,Tee,"",false,Color,Grey Frost,,Size,Youth S,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,DM130,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Hoodie_LightGrey.jpg?v=1763402309,1,"",false,,,,,adults,,,,,,,gray; white; red,triblend; polyester; rayon,,crew; hooded,,,,short,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Hoodie_GreyFrost.jpg?v=1763402309,oz,,,archived
ehs-cross-country-3a-state-champs-copy,,,,,,,,,Grey Frost,,,Youth M,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Hoodie_GreyFrost.jpg?v=1763402309,2,"",,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Hoodie_GreyFrost.jpg?v=1763402309,oz,,,
ehs-cross-country-3a-state-champs-copy,,,,,,,,,Grey Frost,,,Youth L,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Hoodie_White.jpg?v=1763402309,3,"",,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Hoodie_GreyFrost.jpg?v=1763402309,oz,,,
ehs-cross-country-3a-state-champs-copy,,,,,,,,,Grey Frost,,,Youth XL,,,,,,127.5728540625,,0,deny,manual,31.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Hoodie_Charcoal.jpg?v=1763402309,4,"",,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0587/6282/1695/files/3A_XC_Champs_Hoodie_GreyFrost.jpg?v=1763402309,oz,,,
